id,experience,modality,noise reduction,segmentation,normalization,filteringyn,segmentation_type,normalizationyn
486,486.0.1 / Exp 2 Bior2.8 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 2.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.8 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 2.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.8 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 2.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.8 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 2.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.8 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 2.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.1 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.1 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.1 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.1 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.1 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.1 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.3 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.3 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.3 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.3 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.3 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.3 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.5 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.5 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.5 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.5 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.5 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.5 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.7 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.7)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.7 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.7)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.7 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.7)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.7 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.7)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.7 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.7)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.7 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.7)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.9 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.9)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.9 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.9)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.9 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.9)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.9 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.9)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.9 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.9)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior3.9 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.9)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior4.4 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 4.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior4.4 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 4.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior4.4 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 4.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior4.4 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 4.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior4.4 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 4.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior4.4 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 4.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior5.5 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 5.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior5.5 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 5.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior5.5 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 5.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior5.5 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 5.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior5.5 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 5.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior5.5 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 5.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior6.8 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 6.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior6.8 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 6.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior6.8 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 6.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior6.8 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 6.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior6.8 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 6.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior6.8 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 6.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 3 Bior1.1 Approx. Coefficient Fusion,PPG,"biorthogonal wavelet decomposition (approximation of coefficient, Bior 1.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 3 Bior1.1 Coefficient Fusion,PPG,"biorthogonal wavelet decomposition (detail of coefficient, Bior 1.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 3 Bior1.3 Approx. Coefficient Fusion,PPG,"biorthogonal wavelet decomposition (approximation of coefficient, Bior 1.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 3 Bior1.3 Coefficient Fusion,PPG,"biorthogonal wavelet decomposition (detail of coefficient, Bior 1.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,Approx,PPG,biorthogonal wavelet decomposition (approximation of coefficient),Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,Coef,PPG,biorthogonal wavelet decomposition (detail of coefficient),Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
