Study ID,Experiment,Modality,Normalization,Segmentation,Noise removal
486,486.0.1 / Exp 2 Bior4.4 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 4.4)"
486,486.0.1 / Exp 2 Bior4.4 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 4.4)"
486,486.0.1 / Exp 2 Bior5.5 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 5.5)"
486,486.0.1 / Exp 2 Bior5.5 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 5.5)"
486,486.0.1 / Exp 2 Bior5.5 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 5.5)"
486,486.0.1 / Exp 2 Bior5.5 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 5.5)"
486,486.0.1 / Exp 2 Bior5.5 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 5.5)"
486,486.0.1 / Exp 2 Bior5.5 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 5.5)"
486,486.0.1 / Exp 2 Bior6.8 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 6.8)"
486,486.0.1 / Exp 2 Bior6.8 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 6.8)"
486,486.0.1 / Exp 2 Bior6.8 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 6.8)"
486,486.0.1 / Exp 2 Bior6.8 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 6.8)"
486,486.0.1 / Exp 2 Bior6.8 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 6.8)"
486,486.0.1 / Exp 2 Bior6.8 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 6.8)"
486,486.0.1 / Exp 3 Bior1.1 Approx. Coefficient Fusion,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient, Bior 1.1)"
486,486.0.1 / Exp 3 Bior1.1 Coefficient Fusion,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient, Bior 1.1)"
486,486.0.1 / Exp 3 Bior1.3 Approx. Coefficient Fusion,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient, Bior 1.3)"
486,486.0.1 / Exp 3 Bior1.3 Coefficient Fusion,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient, Bior 1.3)"
486,Approx,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,biorthogonal wavelet decomposition (approximation of coefficient)
486,Coef,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,biorthogonal wavelet decomposition (detail of coefficient)
495,S1,ECG,"normalised, no further details",20 points segmented around R-peaks,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain"
495,S2,ECG,"normalised, no further details",20 points segmented around R-peaks,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain"
495,S3,ECG,"normalised, no further details",20 points segmented around R-peaks,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain"
495,S4,ECG,"normalised, no further details",20 points segmented around R-peaks,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain"
495,S5,ECG,"normalised, no further details",20 points segmented around R-peaks,"lowpass Butterworth Filter (30Hz); Fast Fourier Transform (FFT), inverse FFT returns the ECG signal to its original state in the time domain"
55,Empatica LR 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica LR 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica MLP 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica MLP 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica NB 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica NB 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica RF 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica RF 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica kNN 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,Empatica kNN 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S LR 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S LR 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S MLP 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S MLP 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S NB 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S NB 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S RF 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S RF 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S kNN 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S kNN 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 LR 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 LR 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 MLP 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 MLP 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 NB 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 NB 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 RF 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 RF 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 kNN 7/3,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
55,S2 kNN 9/1,PPG,not described,non-overlapping 120s windows,"points exceeding more than 20% of local average of 3 beats are excluded, then interpolation for missing data"
61,L1HR binary SVM,PPG,not reported,10-sample windows with 50% overlap sliding window.,"""cleaned"""
61,L1HR unary SVM,PPG,not reported,10-sample windows with 50% overlap sliding window.,"""cleaned"""
61,L3aHR+Resp binary SVM,PPG+microphone,not reported,PPG: 10-sample windows with 50% overlap sliding window. Respiratory: 6 samples augmented 102 ways each,"""cleaned"", auditory clips augmented 102 ways"
61,L3aHR+Resp unary SVM,PPG+microphone,not reported,PPG: 10-sample windows with 50% overlap sliding window. Respiratory: 6 samples augmented 102 ways each,"""cleaned"", auditory clips augmented 102 ways"
75,1D CNN rr,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,1D CNN rw,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,1D CNN ww,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,MLP AC/DCT,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,MLP AC/DCT+MFCC,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,MLP MFCC,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,MLP rr,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,MLP rw,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,MLP ww,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,RF AC/DCT,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,RF AC/DCT+MFCC,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,RF MFCC,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,RF rr,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,RF rw,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,RF ww,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,SVM AC/DCT,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,SVM AC/DCT+MFCC,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,SVM MFCC,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,SVM rr,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,SVM rw,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,SVM ww,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,XGB AC/DCT,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,XGB AC/DCT+MFCC,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,XGB MFCC,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
75,XGB rr,VHF,not described,non-overlapping 5s windows,fourth-order Butterworth filter (1–40 Hz)
